"SPORDER","PUMA","PWGTP","CIT","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS6","INTP","LANX","MAR","MIG","MIL","NWAB","NWAV","NWLA","NWLK","RETP","SCH","SCHL","SEX","SSP","WAGP","ANC","ANC1P","ANC2P","ESR","MSP","NATIVITY","PINCP","POBP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACASN","RACBLK","RACNUM","RACSOR","RACWHT","WAOB","Class"
3,401,62,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,0,2,14,2,0,2200,1,261,999,1,6,1,9900,25,2,1,4,8,8000,15,0,0,1,1,0,1,"No"
1,801,63,3,2,1,1,2,2,2,0,2,5,1,4,2,5,2,2,0,3,19,1,0,0,1,142,999,6,6,1,0,103,1,2,1,1,1000,1,0,0,1,0,1,5,"No"
2,701,177,5,2,2,1,2,2,2,0,1,1,1,4,3,5,3,3,0,1,21,1,0,108000,1,32,999,1,1,2,108000,362,1,2,1,1,1000,1,0,0,1,0,1,3,"No"
3,705,63,4,0,1,2,2,2,2,0,1,5,1,4,3,5,3,3,0,1,20,2,0,50000,1,100,999,1,6,2,50000,100,1,2,3,1,1000,1,0,0,1,0,1,5,"No"
1,611,60,1,0,1,2,2,2,2,0,1,5,1,4,2,5,2,2,0,3,19,2,0,3000,1,522,999,6,6,1,3000,22,1,2,3,2,3000,2,0,1,1,0,0,1,"No"
1,609,57,4,0,1,2,2,2,2,0,1,4,1,4,3,5,3,3,0,1,20,2,0,0,1,252,999,1,5,2,110,303,1,2,3,9,9000,29,0,0,2,1,1,3,"No"
1,1301,45,1,2,1,1,1,2,2,0,2,1,1,4,3,5,3,3,60000,1,16,2,25000,0,4,999,999,6,1,1,85000,17,1,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
3,603,117,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,19,1,0,37000,1,935,999,1,6,1,37000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,402,47,1,2,2,1,1,2,1,0,2,2,1,2,2,5,2,2,0,1,17,1,15700,0,1,46,999,6,3,1,24300,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,613,116,1,0,1,2,1,2,2,0,2,1,1,4,2,1,2,2,7800,1,20,1,22000,0,1,51,999,6,1,1,29800,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,503,71,1,2,2,1,1,2,2,0,2,2,1,4,2,5,2,2,22400,1,21,2,26400,0,1,22,999,6,3,1,48800,54,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,705,99,1,0,2,2,1,1,2,0,2,2,1,4,2,5,2,2,3100,1,18,2,9400,0,2,50,26,6,3,1,12500,25,2,1,1,1,1000,1,0,0,1,0,1,1,"Yes"
2,507,98,1,1,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,15,2,0,92000,1,935,999,1,1,1,92000,25,1,2,1,9,9000,29,0,0,2,1,1,1,"No"
1,802,120,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,0,3,21,2,0,0,1,939,999,6,6,1,4000,44,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,1004,94,4,0,1,2,2,2,2,0,1,5,1,4,3,5,3,3,0,2,21,2,0,75000,1,84,999,1,6,2,75000,129,1,2,4,1,1000,1,0,0,1,0,1,5,"No"
3,702,81,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,2,23,1,0,45800,4,999,999,1,6,1,45800,25,1,2,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,501,16,1,0,2,2,1,2,2,0,2,3,1,4,3,5,3,3,0,1,23,2,21000,0,2,94,148,1,4,1,92000,36,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,402,89,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,0,1,19,1,0,85000,4,999,999,1,1,1,85000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,1104,61,1,0,1,2,2,2,2,0,2,3,1,4,2,5,2,2,900,1,16,2,0,3000,1,50,999,1,4,1,3900,25,1,2,4,1,1000,1,0,0,1,0,1,1,"Yes"
1,602,194,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,2,0,1,16,1,0,4200,1,935,999,1,6,1,4200,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,612,43,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,180000,4,999,999,1,1,1,180000,42,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,1201,66,1,0,2,2,1,2,2,0,2,1,1,3,3,5,3,3,0,1,21,1,45500,0,1,935,999,1,1,1,49900,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,506,54,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,2,16,2,0,14800,2,51,50,1,1,1,14800,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,803,76,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,2,0,1,22,1,0,93000,1,195,999,1,2,1,93000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,606,136,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,0,2,12,2,0,0,2,148,32,1,6,1,1000,25,1,2,2,9,9000,16,0,1,2,0,1,1,"No"
1,607,71,1,0,2,2,1,1,2,0,2,3,1,4,3,5,3,3,0,1,16,2,16300,0,3,996,999,6,4,1,16300,25,2,1,4,1,1000,1,0,0,1,0,1,1,"Yes"
2,702,44,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,1,0,141000,4,999,999,1,1,1,141000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
3,610,61,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,21,2,0,65000,2,924,142,1,6,1,65000,9,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,1104,89,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,20,1,0,120000,4,999,999,1,1,1,120000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
3,503,66,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,0,1,21,2,0,0,2,51,22,6,1,1,0,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,402,30,1,0,2,2,1,1,2,0,2,2,1,4,2,2,2,2,10200,1,16,2,0,0,1,26,999,6,3,1,11600,25,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,301,63,1,0,1,2,2,2,2,0,2,5,3,4,2,1,2,1,0,3,18,2,0,1000,2,50,22,3,6,1,1270,11,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,613,11,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,3,19,1,0,8500,1,782,999,1,6,1,8500,8,1,2,3,9,9000,24,1,0,2,0,1,1,"No"
2,604,107,1,2,2,1,1,2,2,0,2,1,1,3,2,5,2,2,25000,1,16,1,26400,0,1,50,999,6,1,1,51400,25,1,1,4,1,1000,1,0,0,1,0,1,1,"No"
1,603,81,1,0,1,2,1,2,2,0,2,2,1,4,3,5,3,3,31900,1,19,2,28000,97000,1,51,999,1,3,1,156900,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
3,906,110,1,0,1,2,2,2,2,0,2,5,1,4,2,1,2,1,0,1,21,2,0,0,4,999,999,3,6,1,0,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,403,45,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,280,1,998,999,1,1,1,280,29,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,1201,115,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,16,2,0,40000,4,999,999,1,1,1,40000,36,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,701,12,1,0,2,2,2,1,2,0,1,5,1,4,2,5,2,2,0,1,1,1,0,0,4,999,999,6,6,1,10400,25,2,1,3,8,8000,15,0,0,1,1,0,1,"Yes"
1,609,53,1,0,1,2,2,2,2,0,2,5,3,4,2,5,2,2,0,3,16,2,0,0,1,195,999,6,6,1,0,6,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,501,17,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,10500,1,21,1,34400,11400,1,935,999,6,1,1,56300,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,608,55,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,36000,1,21,1,28700,0,1,50,999,6,6,1,64700,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,611,61,1,2,2,1,2,2,2,0,2,5,1,4,2,1,2,2,0,3,21,1,0,1500,2,22,21,6,6,1,1500,4,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,201,43,1,0,2,2,1,1,2,0,2,2,1,4,2,5,2,2,0,1,13,2,10800,0,2,918,26,6,3,1,13200,25,2,1,3,9,9000,17,0,0,2,0,1,1,"No"
1,609,6,1,0,2,2,1,1,2,0,1,5,1,4,2,5,2,2,0,1,1,1,11200,0,1,26,999,6,6,1,11200,25,2,1,2,1,1000,1,0,0,1,0,1,1,"Yes"
1,705,62,1,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,88000,1,21,1,3800,0,2,50,935,6,1,1,91800,25,1,1,2,8,8000,15,0,0,1,1,0,1,"No"
1,904,174,5,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,21,1,0,200000,1,615,999,1,1,2,200000,210,1,2,4,6,4015,4,1,0,1,0,0,4,"No"
1,100,76,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,65000,4,999,999,1,1,1,65000,4,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,603,55,1,0,1,2,2,2,2,0,2,1,1,2,3,5,3,3,0,1,20,1,0,100000,2,26,98,1,1,1,100000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,803,43,1,0,1,2,2,2,2,0,2,1,3,4,3,5,3,3,0,1,21,2,0,185000,1,50,999,1,1,1,185000,13,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,1104,50,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,0,1,21,2,0,0,1,50,999,6,1,1,0,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,611,31,5,2,2,1,2,2,2,0,1,5,2,4,2,5,2,2,0,3,16,2,0,0,1,100,999,6,6,2,0,100,1,2,4,1,1000,1,0,0,1,0,1,5,"No"
3,507,102,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,3,0,1,16,2,0,42000,1,26,999,1,6,1,42000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,602,81,1,0,1,2,2,2,2,0,2,5,3,4,2,5,2,2,0,2,18,2,0,4500,1,190,999,1,6,1,4500,17,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,301,167,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,2,15900,1,16,2,1400,0,1,939,999,6,6,1,29400,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,1102,58,1,0,1,2,2,2,2,0,1,1,1,4,2,5,2,2,0,1,21,1,0,0,1,84,999,6,1,1,0,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,704,19,1,0,2,2,1,1,2,0,2,5,1,4,2,5,2,2,0,1,22,2,4700,0,4,999,999,6,6,1,4700,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,901,101,1,0,1,2,2,2,2,0,2,1,3,4,3,5,3,3,0,1,23,2,0,130000,1,50,999,1,1,1,130000,4,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,606,127,1,0,1,2,1,2,2,0,2,2,1,4,3,5,3,3,35000,1,21,2,2500,18000,1,50,999,1,3,1,55500,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,1002,85,5,0,2,2,2,1,2,0,1,1,2,4,2,5,2,2,0,1,16,2,0,0,1,360,999,6,1,2,0,362,2,1,3,8,8000,15,0,0,1,1,0,3,"No"
2,201,63,1,0,1,2,2,1,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,70000,4,999,999,1,1,1,70000,25,1,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,806,72,5,2,2,1,2,1,2,0,2,1,1,4,1,5,2,3,0,1,1,2,0,0,1,234,999,6,1,2,0,364,1,1,3,8,8000,15,0,0,1,1,0,3,"No"
1,703,24,1,0,2,2,1,2,2,0,2,3,1,4,2,5,2,2,0,1,16,2,20600,0,3,996,999,6,4,1,20600,42,2,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
1,805,80,5,0,1,2,2,2,2,0,2,1,3,4,3,5,3,3,0,1,22,2,0,76000,1,11,999,1,1,2,76000,138,1,2,4,1,1000,1,0,0,1,0,1,5,"No"
3,1002,46,1,0,1,2,2,2,2,0,2,5,1,4,2,5,2,3,0,1,16,2,0,88000,1,190,999,1,6,1,88000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,801,103,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,22,2,0,110000,2,50,22,1,6,1,110000,42,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,603,72,4,0,2,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,17,2,13400,0,4,999,999,6,1,2,13400,301,2,1,1,9,9000,16,0,1,2,0,1,7,"No"
3,706,115,1,0,2,2,2,1,2,0,2,5,1,4,2,5,2,2,0,1,18,1,0,0,2,88,32,6,6,1,0,6,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,1101,154,1,2,2,1,2,2,2,0,2,5,1,4,1,5,2,3,0,1,21,2,0,0,2,32,97,2,6,1,100000,9,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,612,35,4,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,22,2,0,110000,1,148,999,1,1,2,110000,163,1,2,1,1,1000,1,0,0,1,0,1,5,"No"
2,401,48,1,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,20,2,0,60000,4,999,999,1,1,1,60000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,803,94,4,0,2,2,2,2,2,0,1,5,1,4,3,5,3,3,0,1,21,1,0,45000,1,510,999,1,6,2,46500,408,2,2,1,9,9000,38,0,1,2,1,0,6,"No"
3,1103,116,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,24500,2,142,22,1,6,1,24500,12,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,704,110,4,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,100000,4,999,999,1,1,2,100000,224,1,2,1,1,1000,1,0,0,1,0,1,4,"No"
2,1102,32,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,80000,1,51,999,1,1,1,80000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,1003,46,1,0,2,2,2,1,2,0,1,5,3,4,2,1,2,1,0,1,18,2,0,26000,2,261,84,3,6,1,26000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
3,607,105,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,16,1,0,48000,1,51,999,1,6,1,48000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,1201,6,1,0,2,2,2,1,2,0,2,5,3,4,3,5,3,3,0,2,19,2,0,40500,1,920,999,1,6,1,40500,25,2,1,1,3,5013,3,0,0,1,0,0,1,"No"
2,502,146,5,0,2,2,2,1,2,0,1,1,1,4,3,5,3,3,0,1,9,1,0,65000,1,222,999,1,1,2,100000,313,2,1,1,8,8000,15,0,0,1,1,0,3,"No"
1,100,73,1,0,2,2,1,1,2,0,2,5,1,4,3,5,3,3,0,1,22,2,24000,7000,1,89,999,1,6,1,53000,25,2,1,3,1,1000,1,0,0,1,0,1,1,"No"
2,403,76,1,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,16,1,0,70000,2,26,142,1,1,1,70000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,802,50,1,0,1,2,2,2,2,0,2,1,1,4,2,5,2,2,0,1,22,2,0,0,1,924,999,6,1,1,0,6,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
3,603,83,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,18,2,0,60000,2,51,50,1,6,1,60000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,801,200,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,1,0,68000,2,3,46,1,1,1,68000,6,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,201,21,1,0,2,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,16,1,0,28000,4,999,999,1,6,1,48000,25,2,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,802,95,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,23,2,0,120000,1,142,999,1,1,1,120000,36,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,902,123,1,2,2,1,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,1,0,0,1,50,999,1,6,1,39000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,601,31,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,18,1,0,100000,1,935,999,1,1,1,129000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,609,53,1,0,2,2,1,1,2,0,2,5,1,4,3,5,3,3,22800,1,19,2,24000,0,1,46,999,6,6,1,46800,25,2,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
1,507,90,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,98000,2,22,50,1,6,1,98000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
1,401,65,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,1,0,85000,1,187,999,1,6,1,85000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,613,72,4,0,1,2,2,2,2,0,1,1,1,4,2,5,2,2,0,1,22,2,0,0,1,221,999,6,1,2,0,311,1,2,3,9,9000,29,0,0,2,1,1,3,"No"
1,803,68,5,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,16,1,0,47000,4,999,999,1,1,2,47000,247,1,2,1,6,4014,9,1,0,1,0,0,4,"No"
1,605,96,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,90000,2,26,51,1,1,1,90000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,805,114,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,1,0,41000,2,87,97,1,1,1,41000,6,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,802,74,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,22,1,0,90000,4,999,999,1,6,1,90000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,1102,129,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,20,1,0,45000,4,999,999,1,1,1,45000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,806,75,5,2,2,1,2,2,2,0,1,1,1,4,3,5,3,3,0,1,2,2,0,30000,1,252,999,1,1,2,30000,312,1,2,4,8,8000,15,0,0,1,1,0,3,"No"
2,501,61,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,102000,2,50,51,1,1,1,102000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
1,802,41,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,85000,2,22,87,1,1,1,85000,13,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,402,196,2,0,2,2,1,2,2,0,1,5,3,4,2,5,2,2,0,1,13,1,11200,0,1,261,999,6,6,1,11200,72,2,1,2,9,9000,29,0,0,2,1,1,2,"Yes"
2,401,99,1,0,2,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,16,2,9600,0,1,50,999,6,1,1,9600,25,2,1,1,1,1000,1,0,0,1,0,1,1,"No"
3,1102,169,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,16,2,0,35000,1,50,999,1,6,1,35000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
1,1003,106,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,140000,1,84,999,1,1,1,140000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
1,507,21,1,0,2,2,1,1,2,0,2,5,1,4,3,5,3,3,0,1,16,1,0,0,4,999,999,6,6,1,0,25,2,1,3,1,1000,1,0,0,1,0,1,1,"Yes"
1,904,65,4,2,2,1,2,2,2,0,1,1,3,4,2,1,2,2,0,1,17,2,0,0,1,795,999,1,1,2,30000,243,1,2,1,1,1000,1,0,0,1,0,1,4,"No"
1,507,84,1,0,1,2,1,2,2,0,2,5,1,4,2,5,3,2,0,1,23,2,24000,0,1,26,999,6,6,1,24000,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,201,19,1,0,2,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,22,2,28600,40,2,50,22,1,1,1,58640,26,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,201,17,1,2,2,1,2,2,2,0,2,1,1,4,3,5,3,3,0,1,16,1,0,90000,4,999,999,1,1,1,90000,25,1,2,2,1,1000,1,0,0,1,0,1,1,"No"
2,802,18,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,3,21,1,0,0,4,999,999,6,6,1,0,25,1,2,4,6,4015,4,1,0,1,0,0,1,"No"
2,601,34,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,16,2,0,40000,1,924,999,1,6,1,40000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,1201,190,1,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,2,20,1,0,30000,2,50,425,1,6,1,30000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,506,30,1,0,2,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,19,1,37000,77000,1,920,999,6,1,1,114000,25,2,1,1,9,9000,17,0,0,2,0,1,1,"No"
2,613,53,4,0,1,2,1,2,2,0,2,1,1,4,2,5,2,2,0,1,24,1,30000,0,1,144,999,6,1,2,30000,132,1,1,2,1,1000,1,0,0,1,0,1,5,"No"
1,801,70,5,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,24,1,0,90000,1,32,999,1,6,2,90000,110,1,2,2,1,1000,1,0,0,1,0,1,5,"No"
1,402,29,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,16,2,0,38000,2,32,20,1,1,1,38000,25,1,2,1,1,1000,1,0,0,1,0,1,1,"No"
2,802,38,4,0,1,2,2,2,2,0,1,5,3,4,3,5,3,3,0,1,21,1,0,80000,1,419,999,1,6,2,80000,214,1,2,4,1,1000,1,0,0,1,0,1,4,"No"
2,505,94,4,0,1,2,2,2,2,0,1,1,1,4,2,5,2,2,0,1,19,2,0,0,1,275,999,6,1,2,0,329,1,2,4,9,9000,29,0,0,2,1,1,3,"No"
2,613,82,4,0,1,2,2,2,2,0,2,1,1,4,3,5,3,2,0,1,23,2,0,90000,1,795,999,1,1,2,90000,210,1,2,2,6,4015,4,1,0,1,0,0,4,"No"
2,612,141,1,0,1,2,2,1,2,0,1,5,2,4,2,3,2,1,0,2,14,1,0,3000,2,50,26,6,6,1,3000,6,1,1,1,9,9000,21,1,0,2,0,1,1,"No"
2,607,67,5,0,1,2,2,2,2,0,1,5,3,4,3,5,3,3,0,2,21,2,0,8000,2,924,434,1,6,2,8000,243,1,2,4,1,1000,1,0,0,1,0,1,4,"No"
2,201,34,1,2,1,1,1,2,2,0,2,1,1,4,2,5,2,2,6200,1,16,2,14400,0,1,26,999,6,1,1,20600,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,402,35,1,0,1,2,2,2,2,0,2,5,1,4,3,5,3,3,0,1,21,2,0,45000,2,50,935,1,6,1,45000,25,1,2,3,1,1000,1,0,0,1,0,1,1,"No"
2,100,12,1,2,2,1,1,2,2,0,2,1,1,4,2,5,2,2,0,1,16,2,8300,0,1,939,999,6,1,1,8300,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
2,803,43,1,0,1,2,2,1,2,0,2,5,1,4,3,5,2,3,0,2,19,1,0,6000,1,360,999,1,6,1,6000,25,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,301,25,4,0,1,2,2,2,2,0,2,5,3,4,3,5,3,3,0,2,18,2,0,4700,1,168,999,1,6,2,4700,218,1,2,3,6,4023,10,1,0,1,0,0,4,"No"
2,100,23,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,100000,1,50,995,1,1,1,100000,36,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,1002,90,1,0,1,2,1,2,2,0,2,1,1,3,2,5,2,2,99000,1,21,1,30500,0,1,89,999,6,1,1,129500,44,1,1,3,1,1000,1,0,0,1,0,1,1,"No"
1,506,57,1,0,2,2,2,1,2,0,2,1,1,4,3,5,3,3,0,1,21,1,0,0,2,142,129,1,1,1,80000,25,2,1,4,1,1000,1,0,0,1,0,1,1,"No"
2,903,73,4,2,2,1,2,2,2,0,1,1,1,4,2,5,2,2,0,1,17,2,0,65000,1,706,999,6,1,2,65000,207,1,2,3,6,4000,5,1,0,1,0,0,4,"No"
1,1102,70,1,0,2,2,2,2,2,0,2,5,3,4,3,5,3,3,0,1,18,2,0,0,1,84,999,6,6,1,0,25,2,2,3,9,9000,28,0,0,2,0,1,1,"No"
2,803,43,5,0,1,2,2,2,2,0,1,1,1,4,3,5,3,3,0,1,24,1,0,96000,1,615,999,1,2,2,96000,210,1,2,4,6,4015,4,1,0,1,0,0,4,"No"
2,803,81,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,21,2,0,200000,2,235,94,1,1,1,200000,25,1,2,1,9,9000,29,0,0,2,1,1,1,"No"
2,706,52,1,2,2,1,1,2,1,0,2,1,1,2,2,5,2,2,0,1,23,1,30000,0,1,22,999,6,1,1,30000,25,1,1,1,1,1000,1,0,0,1,0,1,1,"No"
1,201,131,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,22,2,0,69000,2,142,22,1,1,1,79800,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
2,506,63,1,0,1,2,2,2,2,0,2,1,1,4,3,5,3,3,0,1,18,1,0,80000,1,22,999,1,1,1,80000,25,1,2,4,1,1000,1,0,0,1,0,1,1,"No"
3,904,92,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,0,1,16,1,0,10000,2,22,50,1,6,1,13000,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
1,607,47,4,0,2,2,1,2,2,0,1,3,1,4,3,5,3,3,0,1,22,2,4800,14000,1,171,999,1,4,2,18800,164,2,1,1,1,1000,1,0,0,1,0,1,5,"No"
1,402,52,1,2,2,1,1,2,2,0,2,3,1,4,2,5,2,2,6400,1,18,2,0,0,2,142,50,6,4,1,6400,25,1,1,4,1,1000,1,0,0,1,0,1,1,"No"
1,1101,29,1,0,2,2,1,1,1,0,2,5,1,2,3,5,3,3,0,1,15,1,800,0,4,999,999,6,6,1,800,25,2,1,2,1,1000,1,0,0,1,0,1,1,"No"
2,903,78,1,0,2,2,2,1,2,0,2,5,1,4,3,5,3,3,0,3,21,2,0,1900,4,999,999,1,6,1,1900,25,2,1,4,9,9000,29,0,0,2,1,1,1,"No"
