"SPORDER","PUMA","PWGTP","CIT","HIMRKS","HINS1","HINS2","HINS3","HINS4","HINS6","INTP","LANX","MAR","MIG","MIL","NWAB","NWAV","NWLA","NWLK","RETP","SCH","SCHL","SEX","SSP","WAGP","ANC","ANC1P","ANC2P","ESR","MSP","NATIVITY","PINCP","POBP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACASN","RACBLK","RACNUM","RACSOR","RACWHT","WAOB","Class"
2,801,-0.225444179066587,5,0,1,2,2,2,2,-0.134550377530303,1,1,3,4,3,5,3,3,-0.27456392637561,1,24,1,-0.451796206396106,0.131122980009878,1,706,999,1,1,2,-0.0639778114122076,207,1,2,1,6,4000,5,1,0,1,0,0,4,0
2,702,-0.608164119837382,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,-0.27456392637561,1,22,2,-0.451796206396106,-0.606111435888042,2,32,89,6,1,1,-0.73593534629645,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,601,-0.0406828283496514,1,2,1,1,1,1,2,1.16407955363868,2,3,1,4,2,5,2,2,-0.27456392637561,1,21,2,1.41447411195493,-0.606111435888042,2,22,50,6,4,1,-0.13565328179986,25,1,1,2,1,1000,1,0,0,1,0,1,1,0
1,602,-0.594966880500458,1,0,2,2,1,2,2,2.99639301816479,2,3,1,4,3,5,3,3,-0.27456392637561,1,18,1,-0.451796206396106,0.00825057736022427,1,50,999,1,4,1,5.54686760487122,25,2,1,1,1,1000,1,0,0,1,0,1,1,0
1,402,1.49019693473353,1,0,2,2,2,1,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,19,2,-0.451796206396106,-0.53238799429825,2,50,51,1,6,1,-0.623942423815743,25,2,1,4,1,1000,1,0,0,1,0,1,1,1
1,602,-0.225444179066587,4,0,2,2,2,1,2,-0.134550377530303,1,5,1,4,2,1,2,1,-0.27456392637561,1,16,1,-0.451796206396106,-0.114621825289429,1,703,999,3,6,2,-0.287963656373622,206,2,1,2,6,4007,10,1,0,1,0,0,4,0
1,503,-0.331022093761979,1,0,2,2,1,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,20,1,2.42946323246164,0.253995382659531,1,51,999,1,1,1,0.343676426417566,25,2,1,2,1,1000,1,0,0,1,0,1,1,0
1,201,-0.819319949228166,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,0.217133661864635,2,998,50,1,1,1,0.0144172343242874,17,1,2,4,1,1000,1,0,0,1,0,1,1,0
3,403,1.17346319064735,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.488153929344375,4,999,999,1,6,1,-0.628422140714972,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
2,804,-0.792925470554318,1,0,1,2,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,1,22,2,-0.451796206396106,0.499740187958838,4,999,999,1,6,1,0.272000956029914,34,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,904,1.64856380677662,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.475165707428907,2,50,51,1,6,1,0.249602371533772,12,1,2,4,1,1000,1,0,0,1,0,1,1,0
4,502,0.975504600593494,1,0,2,2,2,1,2,-0.134550377530303,1,5,1,4,2,5,2,2,-0.27456392637561,2,14,1,-0.451796206396106,-0.520100754033285,1,222,999,6,6,1,-0.657540300559955,25,2,1,3,8,8000,15,0,0,1,1,0,1,0
2,905,0.711559813855015,4,0,1,2,2,2,2,-0.134550377530303,1,1,3,4,3,5,3,3,-0.27456392637561,1,20,1,-0.451796206396106,-0.569249715093146,4,999,999,1,1,2,-0.668739592808026,332,1,2,4,2,3000,2,0,1,1,0,0,3,0
1,613,-0.515783444478914,3,0,2,2,1,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,0.341711018502378,1,22,2,0.464968160513177,-0.606111435888042,1,51,999,6,1,1,-0.535468015055985,120,1,1,1,1,1000,1,0,0,1,0,1,5,0
3,1002,-0.608164119837382,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,-0.114621825289429,2,26,22,1,6,1,-0.287963656373622,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
2,611,-0.119866264371195,1,0,2,2,2,1,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,3,21,2,-0.451796206396106,-0.134281409713374,4,999,999,1,6,1,-0.305882523970535,25,2,1,2,8,8000,15,0,0,1,1,0,1,0
1,802,0.117684043693436,5,2,2,1,2,2,2,-0.134550377530303,1,5,1,4,3,5,3,3,-0.27456392637561,1,23,2,-0.451796206396106,-0.604636967056247,1,416,999,1,6,2,-0.712192846730541,212,1,2,4,1,1000,1,0,0,1,0,1,4,0
1,706,0.381628830431916,1,2,2,1,1,2,2,0.0789230358125441,2,1,1,4,2,5,2,2,0.477940216843829,1,21,1,3.75004047527144,-0.606111435888042,2,22,87,6,1,1,-0.107655051179683,25,1,1,3,1,1000,1,0,0,1,0,1,1,0
4,608,-0.647755837848154,1,2,1,1,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.434090072178528,4,999,999,1,6,1,-0.57914525482346,55,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,1102,-0.449797247794295,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.991229798557451,3,996,999,1,1,1,0.719972645952742,54,1,2,3,1,1000,1,0,0,1,0,1,1,0
6,1104,-0.76653099188047,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,13,1,-0.451796206396106,-0.606111435888042,4,999,999,6,2,1,-0.73593534629645,25,1,2,1,8,8000,15,0,0,1,1,0,1,0
1,802,9.39534329755099,1,0,1,2,2,2,2,-0.134550377530303,2,5,3,4,2,5,2,2,-0.27456392637561,3,16,1,-0.451796206396106,-0.606111435888042,1,32,999,6,6,1,-0.73593534629645,26,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,702,1.75414172147201,4,0,2,2,2,1,2,-0.134550377530303,1,3,1,4,3,5,3,3,-0.27456392637561,1,19,2,-0.451796206396106,-0.495526273503354,1,275,999,1,4,2,-0.54106766118002,329,2,1,1,8,8000,15,0,0,1,1,0,3,0
2,601,0.0780923256826643,1,0,1,2,2,2,2,-0.0989714753064951,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,2.09708142240433,1,187,999,1,1,1,1.73910824052718,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,605,1.78053620014586,4,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,-0.114621825289429,1,615,999,1,1,2,-0.287963656373622,210,1,2,3,6,4015,4,1,0,1,0,0,4,0
2,609,-0.212246939729663,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,2.83924632142896,1,22,2,-0.451796206396106,-0.606111435888042,2,998,190,6,1,1,-0.198369318389056,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,802,1.35822454136429,2,0,1,2,2,2,2,-0.134550377530303,1,3,3,4,3,5,3,3,-0.27456392637561,1,24,2,-0.451796206396106,-0.384941111118666,1,261,999,1,4,1,-0.534348085831178,72,1,2,4,8,8000,15,0,0,1,1,0,2,0
1,505,-0.964489581934329,1,0,1,2,2,2,2,-0.132771432419113,2,5,1,4,3,5,3,3,-0.27456392637561,3,19,2,-0.451796206396106,-0.549590130669202,2,50,51,1,6,1,-0.683858637342922,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,905,-0.00109111033887948,4,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,18,1,-0.451796206396106,1.23697460385676,1,142,999,1,1,2,0.943958490914157,128,1,2,4,1,1000,1,0,0,1,0,1,5,0
1,610,0.447615027116536,4,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.144821832717086,1,16,1,-0.451796206396106,0.00825057736022427,4,999,999,1,1,2,-0.153572149396773,362,1,2,3,9,9000,29,0,0,2,1,1,3,0
5,804,-0.740136513206622,1,0,1,2,2,2,2,-0.134550377530303,1,5,3,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.462350724787948,4,999,999,1,6,1,-0.604903626994023,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,201,2.2424395769382,1,0,2,2,2,1,2,-0.134550377530303,2,5,3,4,2,1,2,1,-0.27456392637561,1,21,1,-0.451796206396106,-0.606111435888042,1,935,999,3,6,1,-0.556746670327319,33,2,1,2,1,1000,1,0,0,1,0,1,1,0
1,612,0.223261958388828,1,0,1,2,2,2,2,-0.209266072200299,2,2,1,4,3,5,3,3,-0.209692879546348,1,22,2,-0.451796206396106,0.253995382659531,2,46,939,1,3,1,0.0356958895956217,17,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,805,-0.555375162489686,1,0,1,2,1,2,2,-0.134550377530303,2,1,1,2,2,5,2,2,2.96898841508749,1,22,1,1.93833946447452,-0.384941111118666,1,50,999,1,1,1,0.270881026805107,25,1,1,1,1,1000,1,0,0,1,0,1,1,0
4,704,-0.185852461055815,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.176058026614256,2,22,935,1,6,1,-0.343960117613975,25,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,905,-0.0538800676865754,4,0,1,2,2,2,2,-0.209266072200299,1,1,1,4,3,5,3,3,-0.27456392637561,1,24,1,-0.451796206396106,3.20293304625121,1,615,999,1,1,2,2.71232673688452,210,1,2,3,6,4015,4,1,0,1,0,0,4,0
1,1004,-0.172655221718891,4,0,2,2,1,2,2,0.0433441335887363,2,3,1,4,3,5,3,3,2.96898841508749,1,22,2,2.34215234037504,-0.606111435888042,4,999,999,6,4,2,0.166727608898049,408,2,1,1,1,1000,1,0,0,1,0,1,6,0
1,704,-0.423402769120447,1,0,1,2,2,2,2,-0.134550377530303,2,4,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,-0.222749539621124,1,51,999,1,5,1,-0.386517428156644,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,606,-0.0670773070234993,4,0,1,2,2,2,2,0.00776523136492843,1,1,3,4,3,5,3,3,-0.27456392637561,1,19,1,-0.451796206396106,0.00825057736022427,1,210,999,1,1,2,-0.131173564900632,303,1,2,1,9,9000,29,0,0,2,1,1,3,0
1,601,-1.0040812999451,1,0,2,2,2,1,2,-0.134550377530303,2,2,1,4,3,5,3,3,-0.27456392637561,1,21,2,0.857867174902869,-0.606111435888042,4,999,999,6,3,1,-0.601543839319602,36,2,1,3,1,1000,1,0,0,1,0,1,1,1
2,1101,0.19686747971498,1,2,2,1,2,1,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,0.0573995384200856,2,935,903,1,1,1,-0.131173564900632,25,1,1,3,2,3000,2,0,1,1,0,0,1,0
1,801,0.0648950863457404,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,3,19,1,-0.451796206396106,-0.544675234563216,4,999,999,1,6,1,-0.679938885056097,12,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,503,1.89931135417817,4,1,1,1,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,16,2,-0.431059869525538,-0.56802099106665,1,290,999,1,1,2,-0.699089674800298,313,1,2,1,9,9000,29,0,0,2,1,1,3,0
1,701,0.315642633747296,4,0,2,2,1,2,2,-0.134550377530303,2,3,1,4,2,5,2,2,-0.27456392637561,1,9,1,0.726900836772971,-0.606111435888042,1,308,999,6,4,2,-0.601543839319602,333,2,1,2,2,3000,2,0,1,1,0,0,3,1
1,802,-0.449797247794295,1,2,2,1,2,2,2,-0.134550377530303,2,5,3,4,2,3,2,2,-0.27456392637561,3,20,2,-0.451796206396106,-0.556962474828181,2,215,32,1,6,1,-0.691138177304167,6,1,2,3,9,9000,17,0,0,2,0,1,1,0
2,502,-0.462994487131218,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,2,-0.27456392637561,1,16,2,-0.451796206396106,-0.237494227939082,2,51,26,1,1,1,-0.399956578854329,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
2,805,-0.528980683815838,4,0,1,2,2,2,2,-0.134550377530303,1,1,3,4,2,5,2,2,-0.27456392637561,1,18,2,-0.451796206396106,-0.606111435888042,1,291,999,6,1,2,-0.73593534629645,363,1,2,4,9,9000,29,0,0,2,1,1,3,0
1,503,-0.56857240182661,1,0,1,2,2,1,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.00825057736022427,1,94,999,1,1,1,0.0480151110684995,50,1,1,2,1,1000,1,0,0,1,0,1,1,0
1,301,-0.779728231217394,1,0,1,2,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,2,18,2,-0.451796206396106,-0.575393335225629,2,190,148,1,6,1,-0.707937115676274,24,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,201,-0.265035897077359,1,0,2,2,2,1,2,-0.134550377530303,2,5,3,4,2,3,2,2,-0.27456392637561,2,14,1,-0.451796206396106,-0.606111435888042,1,935,999,6,6,1,-0.73593534629645,25,2,1,2,1,1000,1,0,0,1,0,1,1,0
2,301,1.83332515749355,2,1,2,1,2,2,2,-0.134550377530303,1,5,1,4,3,5,3,3,-0.27456392637561,1,20,1,-0.451796206396106,-0.16377078634929,1,261,999,1,6,1,-0.332760825365905,72,1,2,2,8,8000,15,0,0,1,1,0,2,0
2,608,-0.476191726468142,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,5,2,2,-0.183744460814643,1,21,2,-0.299002145244559,-0.0286111434346717,1,84,999,1,1,1,-0.178210592342529,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,905,-0.70054479519585,1,2,2,1,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,0.00825057736022427,1,223,999,1,1,1,-0.0639778114122076,11,1,2,3,8,8000,15,0,0,1,1,0,1,0
1,503,-0.819319949228166,1,0,2,2,1,2,2,-0.134550377530303,2,1,3,4,2,5,2,2,-0.27456392637561,1,19,2,0.137552315188433,-0.606111435888042,3,996,999,6,2,1,-0.675459168156869,25,2,1,1,1,1000,1,0,0,1,0,1,1,1
1,1004,-0.515783444478914,1,2,1,1,1,1,2,-0.134550377530303,2,1,1,4,2,5,2,2,0.464966007477976,1,17,1,1.51269886555236,-0.606111435888042,2,26,22,6,1,1,0.00769765897544493,25,1,1,1,1,1000,1,0,0,1,0,1,1,0
3,610,1.60897208876585,5,0,2,2,2,1,2,-0.134550377530303,1,5,1,4,3,5,3,3,-0.27456392637561,1,20,2,-0.451796206396106,-0.237494227939082,1,336,999,1,6,2,-0.399956578854329,332,2,1,2,2,3000,2,0,1,1,0,0,3,0
1,806,0.0253033683349685,3,0,2,2,2,1,2,-0.134550377530303,1,4,1,4,3,5,3,3,-0.27456392637561,1,18,2,-0.451796206396106,-0.221520815594627,1,210,999,1,5,1,-0.359639126761274,303,2,1,4,8,8000,15,0,0,1,1,0,3,0
3,601,-0.50258620514199,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,16,1,-0.451796206396106,0.0819740189500163,2,51,129,1,6,1,-0.10877498040449,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,505,-0.528980683815838,1,0,1,2,1,1,2,-0.134550377530303,2,1,1,4,2,5,2,2,1.02285701020963,1,19,2,0.639589944686373,-0.606111435888042,4,999,999,6,1,1,-0.399956578854329,25,1,1,1,1,1000,1,0,0,1,0,1,1,0
1,301,-0.740136513206622,1,2,2,1,2,2,2,-0.130992487307922,1,5,3,4,2,5,2,2,-0.27456392637561,2,21,1,-0.451796206396106,-0.606111435888042,1,706,999,6,6,1,-0.734815417071643,25,1,2,4,6,4000,5,1,0,1,0,0,1,0
1,802,-0.515783444478914,4,2,2,1,2,2,2,3.42333984485048,1,3,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,-0.606111435888042,1,615,999,1,4,2,0.719972645952742,210,1,2,1,6,4015,4,1,0,1,0,0,4,0
1,905,-0.344219333098903,1,2,1,1,2,2,2,-0.134550377530303,2,1,1,4,2,1,2,2,-0.27456392637561,1,21,1,-0.451796206396106,-0.606111435888042,2,148,142,1,1,1,-0.662020017459184,25,1,2,2,2,3000,2,0,1,1,0,0,1,0
1,1001,0.0648950863457404,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,19,1,-0.451796206396106,0.0819740189500163,1,26,999,1,6,1,-0.10877498040449,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,805,0.869926685898103,2,0,2,2,1,2,2,-0.134550377530303,1,4,1,4,2,5,2,2,-0.27456392637561,1,16,1,0.726900836772971,-0.606111435888042,1,261,999,6,5,1,-0.614982990017287,72,2,1,2,8,8000,15,0,0,1,1,0,2,0
1,804,-0.660953077185078,5,2,2,1,2,2,2,-0.134550377530303,1,5,1,4,2,3,2,1,-0.27456392637561,3,16,2,-0.451796206396106,-0.540989062483726,1,706,999,6,6,2,-0.673219309707254,207,1,2,1,6,4000,5,1,0,1,0,0,4,0
2,503,-0.357416572435827,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,24,1,-0.451796206396106,0.376867785309184,1,939,999,1,1,1,0.160008033549207,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,702,3.46978283527213,1,0,2,2,1,2,2,0.292396449155391,2,5,1,4,1,5,2,3,4.78537772630682,1,16,1,2.16753055620184,-0.560648646907671,1,26,999,2,6,1,0.582221351301472,25,2,1,3,1,1000,1,0,0,1,0,1,1,0
2,901,-0.581769641163534,1,0,1,2,2,2,2,-0.134550377530303,2,1,3,4,2,5,2,2,-0.27456392637561,1,22,2,-0.451796206396106,-0.606111435888042,1,924,999,6,1,1,-0.73593534629645,9,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,502,-0.410205529783523,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,2,5,2,2,-0.27456392637561,3,19,2,-0.451796206396106,-0.606111435888042,1,50,999,6,6,1,-0.73593534629645,34,1,2,1,1,1000,1,0,0,1,0,1,1,0
2,403,-0.278233136414283,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,20,2,-0.451796206396106,-0.114621825289429,2,50,22,1,1,1,-0.287963656373622,9,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,402,0.315642633747296,1,2,1,1,2,2,2,0.0789230358125441,2,5,1,2,1,5,2,3,-0.27456392637561,3,22,1,-0.451796206396106,2.83431583830225,1,51,999,2,6,1,2.46706223665177,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,609,0.579587420485775,5,2,1,1,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,1,24,1,-0.451796206396106,0.20484642159967,1,740,999,1,6,2,0.00321794207621664,215,1,2,3,6,4002,7,1,0,1,0,0,4,0
4,504,-0.304627615088131,4,0,1,2,1,2,2,-0.134550377530303,1,2,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,-0.606111435888042,4,999,999,6,3,2,-0.73593534629645,207,1,1,2,6,4014,9,1,0,1,0,0,4,0
3,1002,-0.449797247794295,1,0,1,2,2,1,2,-0.134550377530303,2,5,1,4,2,5,2,2,-0.27456392637561,1,19,2,-0.451796206396106,-0.556962474828181,2,50,22,6,6,1,-0.691138177304167,25,1,1,1,1,1000,1,0,0,1,0,1,1,0
3,506,-0.133063503708119,1,0,1,2,2,2,2,-0.134550377530303,1,5,1,4,3,5,3,3,-0.27456392637561,1,18,1,-0.451796206396106,-0.13919630581936,1,46,999,1,6,1,-0.310362240869763,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,1001,0.0385006076718924,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,1.1878256427969,4,999,999,1,1,1,0.899161321921874,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
11,1102,-0.740136513206622,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,5,2,-0.451796206396106,0.253995382659531,2,50,210,1,2,1,0.0480151110684995,25,1,2,3,1,1000,1,0,0,1,0,1,1,0
1,100,-0.89850338524971,1,0,2,2,1,2,2,0.505869862498238,2,2,1,2,3,5,3,3,0.640117833916983,1,21,1,2.69139590872143,-0.606111435888042,4,999,999,6,3,1,-0.053898448388944,25,2,1,4,1,1000,1,0,0,1,0,1,1,0
1,1301,0.408023309105764,1,0,1,2,2,1,2,-0.134550377530303,2,5,1,4,2,5,2,2,0.263865762307264,1,12,2,-0.451796206396106,-0.606111435888042,2,84,51,6,6,1,-0.610503273118058,25,1,1,2,1,1000,1,0,0,1,0,1,1,0
1,905,-0.423402769120447,4,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,19,1,-0.451796206396106,8.17926535356217,2,239,200,1,1,2,7.27155861107411,373,1,2,1,9,9000,29,0,0,2,1,1,3,0
3,902,-0.70054479519585,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,3,21,1,-0.451796206396106,0.745484993258144,4,999,999,1,6,1,0.495986800991328,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,1004,-0.0406828283496514,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.315431583984358,1,50,999,1,6,1,0.104011572308853,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
2,501,-0.687347555858926,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,2,21,1,-0.451796206396106,0.0696867786850509,1,902,999,1,6,1,-0.119974272652561,25,1,2,3,2,3000,2,0,1,1,0,0,1,0
1,703,-0.462994487131218,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,21,2,-0.451796206396106,0.315431583984358,2,50,26,1,1,1,0.104011572308853,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
1,505,-0.819319949228166,5,2,2,1,2,2,2,-0.134550377530303,1,5,2,4,2,5,2,2,-0.27456392637561,3,19,2,-0.451796206396106,-0.547132682616209,1,152,999,6,6,2,-0.682178743505711,154,1,2,4,1,1000,1,0,0,1,0,1,5,0
1,503,-0.608164119837382,1,0,2,2,1,2,2,-0.134550377530303,2,3,1,4,2,5,2,2,-0.27456392637561,1,21,2,2.65865432418896,-0.595052919649574,1,20,999,6,4,1,-0.406676154203171,25,2,1,1,1,1000,1,0,0,1,0,1,1,0
2,906,-0.331022093761979,4,0,1,2,2,2,2,-0.134550377530303,1,1,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.106548499479947,1,171,999,1,1,2,-0.0863763959083491,164,1,2,1,1,1000,1,0,0,1,0,1,5,0
1,612,-0.542177923152762,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,0.684048791933318,1,190,999,1,1,1,0.439990339750974,34,1,2,2,1,1000,1,0,0,1,0,1,1,0
3,402,4.10325032344448,1,0,2,2,2,1,2,-0.134550377530303,1,5,1,4,2,5,2,2,-0.27456392637561,2,11,2,-0.451796206396106,-0.606111435888042,1,291,999,1,6,1,-0.73593534629645,25,2,1,3,9,9000,29,0,0,2,1,1,1,0
1,604,0.0253033683349685,1,0,1,2,2,2,2,0.719343275841085,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,2,-0.451796206396106,-0.587680575490594,4,999,999,1,1,1,-0.450353393970647,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,1301,-0.977686821271253,1,0,2,2,1,1,2,-0.134550377530303,2,2,3,4,3,5,3,3,-0.27456392637561,1,22,1,-0.451796206396106,-0.606111435888042,4,999,999,6,3,1,-0.73593534629645,36,2,1,4,1,1000,1,0,0,1,0,1,1,1
1,802,-0.555375162489686,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,2,-0.451796206396106,0.315431583984358,2,22,32,1,1,1,0.104011572308853,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,806,-0.713742034532774,1,0,1,2,2,2,2,-0.134550377530303,2,3,1,4,3,5,3,3,-0.27456392637561,1,19,1,-0.451796206396106,0.00825057736022427,1,148,999,1,4,1,-0.175970733892915,25,1,2,2,1,1000,1,0,0,1,0,1,1,0
2,603,-0.119866264371195,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,2,5,2,3,-0.27456392637561,1,20,2,-0.451796206396106,0.167984700804774,1,939,999,1,1,1,-0.0303799346679955,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
2,503,-0.291430375751207,1,0,1,2,2,2,2,-0.134550377530303,2,1,1,4,3,5,3,3,-0.27456392637561,1,22,2,-0.451796206396106,3.08006064360156,1,22,999,1,1,1,2.62385232812476,39,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,611,-0.265035897077359,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,2,5,2,2,-0.27456392637561,3,19,1,-0.451796206396106,-0.606111435888042,1,195,999,6,6,1,-0.73593534629645,37,1,2,4,1,1000,1,0,0,1,0,1,1,0
1,301,-1.09646197530357,1,0,1,2,2,2,2,-0.134550377530303,2,5,3,4,3,5,3,3,-0.27456392637561,3,18,1,-0.451796206396106,-0.544675234563216,4,999,999,1,6,1,-0.679938885056097,29,1,2,4,1,1000,1,0,0,1,0,1,1,0
2,1102,0.157275761704208,4,1,2,1,2,2,2,0.157196620704921,2,1,1,4,3,5,3,3,-0.27456392637561,1,13,1,-0.451796206396106,-0.429175176072542,1,50,999,1,1,2,-0.368598560559731,119,1,2,3,1,1000,1,0,0,1,0,1,5,0
3,1103,-0.753333752543546,1,0,1,2,2,2,2,-0.134550377530303,2,5,1,4,3,5,3,3,-0.27456392637561,1,21,1,-0.451796206396106,0.462878467163942,1,939,999,1,6,1,0.238403079285702,25,1,2,1,1,1000,1,0,0,1,0,1,1,0
1,506,-0.0670773070234993,1,0,2,2,1,2,2,0.0789230358125441,2,1,1,2,3,5,3,3,-0.0734636812048979,1,20,1,2.81144838534051,0.106548499479947,2,931,50,1,1,1,0.350396001766409,25,2,1,1,1,1000,1,0,0,1,0,1,1,0
2,1002,0.0780923256826643,1,2,2,1,1,2,2,-0.125299862952113,2,1,1,4,3,5,3,3,-0.27456392637561,1,23,1,0.956091928500292,1.7899004157802,1,935,999,1,1,1,1.59530932806195,25,1,1,1,1,1000,1,0,0,1,0,1,1,0
1,1001,-0.0670773070234993,1,0,1,2,1,2,2,-0.134550377530303,2,3,1,4,3,5,3,3,-0.27456392637561,1,19,2,-0.124380361071362,-0.0531856239646024,1,935,999,1,4,1,-0.198369318389056,25,1,1,2,1,1000,1,0,0,1,0,1,1,0
